Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON YIELD (Kg per ha)
133,1988,3,Gujarat,Mehsana,5.5,2163.64,45.4,3158.59,1.3,1538.46,0.4,7750,20.2,336.63
133,1989,3,Gujarat,Mehsana,12.7,1086.61,57.6,2437.5,2.1,476.19,0.1,8000,78,210.26
133,1990,3,Gujarat,Mehsana,15.44,2147.31,79.86,2910.43,2.3,608.7,0,0,88.24,186.96
133,1991,3,Gujarat,Mehsana,15.95,990.91,77.7,2923.56,2.3,565.22,0,0,90.38,198
133,1992,3,Gujarat,Mehsana,16.36,1449.59,82.78,2548.91,2.78,1194.46,0,0,90.68,265.96
133,1993,3,Gujarat,Mehsana,17.76,1437,79.72,2439.02,3.04,454.46,0,0,85.8,250.42
133,1994,3,Gujarat,Mehsana,18.87,2267.62,93.1,3118.15,3,1000,0,0,94.78,0
133,1995,3,Gujarat,Mehsana,17.27,1852.39,85.53,2630.96,3.18,735.7,0,0,110.84,295.8
133,1996,3,Gujarat,Mehsana,14.84,1236.22,82.16,2902.53,2.68,1350.86,0,0,112.83,271.7
133,1997,3,Gujarat,Mehsana,19.54,2063.29,90.15,2672.91,4.06,1364.67,0,0,106.43,366.4
133,1998,3,Gujarat,Mehsana,17.16,2206.91,76.59,2721.87,3.3,1370.05,0,0,104.51,307.61
133,1999,3,Gujarat,Mehsana,17.37,1816.83,76.03,2837.95,6.33,516.59,0,0,100.73,205.2
133,2000,3,Gujarat,Mehsana,16.73,1386.77,70.52,2631.98,3.53,585.62,0,0,116.75,166.56
133,2001,3,Gujarat,Mehsana,14.58,2070.57,73.87,2891.01,4.2,1368.36,0,0,127.34,194.7
133,2002,3,Gujarat,Mehsana,14.99,1644.94,63.14,2411.21,4.34,662.52,0,0,119.01,223.2
133,2003,3,Gujarat,Mehsana,12.57,1919.66,67.89,2766.21,4.77,2235.63,0,0,121.08,250.71
133,2004,3,Gujarat,Mehsana,9.91,2303.37,59.26,2702.25,3.99,935.07,0,0,161.21,285.06
133,2005,3,Gujarat,Mehsana,10.22,2457.3,74.83,2839.91,5.06,1722.39,0,0,136.12,356.98
133,2006,3,Gujarat,Mehsana,13.96,2200.24,93.28,2679.91,6.09,1013.47,0,0,138.21,328.41
133,2007,3,Gujarat,Mehsana,14.78,2435.51,115.26,2980.24,5.18,1770.67,0,0,122.86,377.52
133,2008,3,Gujarat,Mehsana,11.15,2074.72,102.65,2409.32,6.53,1385.15,0,0,126.46,465.71
133,2009,3,Gujarat,Mehsana,10.55,2351.79,114.43,2966.23,4.82,1021.8,0,0,136.84,480.7
133,2010,3,Gujarat,Mehsana,14.76,2203.86,137.82,3140,4.99,1838.65,0,0,138.16,518.2
133,2011,3,Gujarat,Mehsana,9.01,1991.67,131.39,3165.68,5.49,1722.79,0,0,151.47,612.24
133,2012,3,Gujarat,Mehsana,2.83,2300.18,136.12,3128.38,6.09,830.84,0,0,127.87,608.29
133,2013,3,Gujarat,Mehsana,9.06,2164.91,144.89,3165.13,8.24,2778.93,0,0,126.61,587.51
133,2014,3,Gujarat,Mehsana,10.29,2525.58,120.85,2984.93,9.82,1957.03,0,0,129.28,638.46
133,2015,3,Gujarat,Mehsana,11.58,2271.73,118.49,2888.09,13.39,2480.55,0,0,86.78,640.85
133,2016,3,Gujarat,Mehsana,8.49,1879.08,110.14,2977.72,20.01,2433.26,0,0,80.71,676.67
133,2017,3,Gujarat,Mehsana,12.08,2030.04,122.18,3150.45,20.24,2206,0,0,91.73,701.35
134,1966,3,Gujarat,Panchmahal,108,120.37,5,1000,61,278.69,0.1,5000,27,111.11
134,1967,3,Gujarat,Panchmahal,102,637.25,20,1200,51,725.49,0.1,3000,29,137.93
134,1968,3,Gujarat,Panchmahal,102.5,195.12,13.6,1397.06,52.3,344.17,0.1,5000,29.1,171.82
134,1969,3,Gujarat,Panchmahal,95.2,822.48,22.3,1327.35,43.2,981.48,0.2,4500,31.2,198.72
134,1970,3,Gujarat,Panchmahal,102.3,920.82,24.2,1165.29,48.4,1002.07,0.1,5000,36.9,238.48
134,1971,3,Gujarat,Panchmahal,107.7,890.44,24.4,1422.13,46.5,776.34,0.1,3000,44,311.36
134,1972,3,Gujarat,Panchmahal,107.3,248.84,16.1,1378.88,42.9,384.62,0.1,3000,51.1,166.34
134,1973,3,Gujarat,Panchmahal,94,902.13,25.2,1666.67,35.8,851.96,0.1,3000,48.4,212.81
134,1974,3,Gujarat,Panchmahal,87.1,19.52,15.1,1337.75,35.1,569.8,0.1,3000,51.3,122.81
134,1975,3,Gujarat,Panchmahal,87.7,1015.96,20.5,1487.8,36.3,972.45,0.1,3000,51.7,197.29
134,1976,3,Gujarat,Panchmahal,88.7,1251.41,23.5,1153.19,38.3,707.57,0.1,3000,47.4,238.4
134,1977,3,Gujarat,Panchmahal,98.3,982.71,24.5,1526.53,37.8,730.16,0.1,3000,48,147.92
134,1978,3,Gujarat,Panchmahal,94.1,778.96,33.2,1533.13,38.5,561.04,0.1,5000,42.9,226.11
134,1979,3,Gujarat,Panchmahal,90.3,241.42,22.5,1933.33,37.5,530.67,0.1,5000,41.9,188.54
134,1980,3,Gujarat,Panchmahal,95.8,611.69,26.3,1460.08,37.6,468.09,0.1,7000,38.3,198.43
134,1981,3,Gujarat,Panchmahal,97.6,971.31,24.9,2224.9,38.9,591.26,0.1,8000,37.3,246.65
134,1982,3,Gujarat,Panchmahal,94.2,122.08,25.9,2038.61,39.2,405.61,0.2,5000,36.5,186.3
134,1983,3,Gujarat,Panchmahal,104.2,996.16,32.4,2009.26,40.9,562.35,0.1,8000,34.1,187.68
134,1984,3,Gujarat,Panchmahal,107.4,784.92,30.3,2564.36,25.2,876.98,0.2,6000,30.3,310.23
134,1985,3,Gujarat,Panchmahal,85.4,166.28,25.7,1645.91,19.4,793.81,0.1,9000,30.9,268.61
134,1986,3,Gujarat,Panchmahal,93,193.55,18,2055.56,14,642.86,0.4,8500,28,142.86
134,1987,3,Gujarat,Panchmahal,61,55.74,12,1833.33,14,357.14,0.1,3000,24,41.67
134,1988,3,Gujarat,Panchmahal,104,1067.31,23.2,2314.66,16.3,1484.66,0.1,4000,23.7,189.87
134,1989,3,Gujarat,Panchmahal,114,646.49,44.3,1474.04,17.9,1117.32,0,0,23.4,136.75
134,1990,3,Gujarat,Panchmahal,124.5,762.25,38.4,1888.02,16.4,1115.85,0.1,6000,15.9,149.69
134,1991,3,Gujarat,Panchmahal,129.2,242.26,37,1732.43,22.6,942.48,0.1,6000,14.8,100
134,1992,3,Gujarat,Panchmahal,131.4,593.61,38.6,1753.89,17.8,988.76,0.1,7000,10.9,182.57
134,1993,3,Gujarat,Panchmahal,124.2,412.24,37.6,1712.77,18.3,1327.87,0.1,7000,10.1,208.91
134,1994,3,Gujarat,Panchmahal,135,948.15,42,2047.62,17,1058.82,0,0,10.66,0
134,1995,3,Gujarat,Panchmahal,129.1,618.13,31.3,1821.09,17.5,1080,0.2,6500,10.5,224.76
134,1996,3,Gujarat,Panchmahal,134.4,825.89,47.2,2451.27,17.6,1687.5,0.1,7000,6.9,376.81
134,1997,3,Gujarat,Panchmahal,137.3,1192.28,63.1,1865.29,10.6,1056.6,0.1,7000,7.2,306.94
134,1998,3,Gujarat,Panchmahal,128.8,1173.14,62.2,2115.76,15.8,1430.38,0.2,7000,7.2,380.56
134,1999,3,Gujarat,Panchmahal,118.6,236.09,28.2,1815.6,3.6,1111.11,0.1,7000,6.6,187.88
134,2000,3,Gujarat,Panchmahal,114.5,65.5,4.6,1869.57,2.4,458.33,0.1,7000,7.3,102.74
134,2001,3,Gujarat,Panchmahal,112.8,208.33,7.5,1773.33,2.8,821.43,0.1,7000,8.5,165.88
134,2002,3,Gujarat,Panchmahal,112.6,311.72,16.1,1695.65,2.9,931.03,0.1,7000,8.6,182.56
134,2003,3,Gujarat,Panchmahal,116.2,1185.03,63.8,2021.94,6.3,1793.65,0,0,7.8,438.46
134,2004,3,Gujarat,Panchmahal,119.5,771.55,75.7,1978.86,5.3,1283.02,0,0,12.2,571.31
134,2005,3,Gujarat,Panchmahal,117.4,871.38,54.1,2123.84,4.4,1500,0.1,5000,11.3,424.78
134,2006,3,Gujarat,Panchmahal,116.8,769.69,78,1867.95,4.5,1355.56,0.1,4000,11.3,270.8
134,2007,3,Gujarat,Panchmahal,117.7,1041.63,86.1,2193.96,5.8,1500,0.1,9000,9.7,478.35
134,2008,3,Gujarat,Panchmahal,108.5,715.21,44.8,1468.75,4.3,1651.16,0.1,4000,7.4,352.7
134,2009,3,Gujarat,Panchmahal,91.1,419.32,48.2,1761.41,2.9,1551.72,0.1,6000,8.8,439.77
134,2010,3,Gujarat,Panchmahal,106.7,871.6,51.4,2019.46,5.1,1803.92,0.1,7000,9.9,316.16
134,2011,3,Gujarat,Panchmahal,115.3,1149.18,66.4,2402.11,7.6,1868.42,0,0,10.3,297.09
134,2012,3,Gujarat,Panchmahal,99.3,1565.96,87.8,3127.56,6.3,2079.37,0,0,12.9,378.29
134,2013,3,Gujarat,Panchmahal,120.49,1323.26,89,1844.61,5.89,2044.14,0,0,13.36,742.51
134,2014,3,Gujarat,Panchmahal,110.17,962.05,96.28,2053.95,3.48,1783.19,0,0,22,680.63
134,2015,3,Gujarat,Panchmahal,105.67,885.67,62.34,1656.33,2.39,1541.44,0.02,6890,20.4,551.89
134,2016,3,Gujarat,Panchmahal,126.38,1207.35,87.6,1793.16,4.52,1672.95,0,0,19.26,389.31
134,2017,3,Gujarat,Panchmahal,127.96,1126.36,72.68,2319.69,4.16,1860.87,0.39,6205.38,17.07,664.94
135,1966,3,Gujarat,Rajkot,3,666.67,18,1000,403,392.06,2.5,4800,93,150.54
135,1967,3,Gujarat,Rajkot,3,666.67,38,1789.47,410,558.54,3,5500,86,220.93
135,1968,3,Gujarat,Rajkot,4,500,32.4,1512.35,409.9,392.78,5.6,5625,93.7,192.1
135,1969,3,Gujarat,Rajkot,5.8,689.66,16.1,1720.5,370.6,429.84,5.4,5037.04,108.6,139.96
135,1970,3,Gujarat,Rajkot,3.6,1277.78,43.1,2396.75,365.2,998.63,4.2,6595.24,108.3,235.46
135,1971,3,Gujarat,Rajkot,3.5,1000,37.5,1970.67,402.1,640.89,4.7,5212.77,128.2,259.75
135,1972,3,Gujarat,Rajkot,3.2,500,9.5,1557.89,388.4,221.68,5.3,2547.17,136.8,105.26
135,1973,3,Gujarat,Rajkot,1.9,1000,4.8,1645.83,344,675,7.3,4493.15,134.7,98.74
135,1974,3,Gujarat,Rajkot,0.7,428.57,11,1527.27,325.2,122.08,4.4,4863.64,63,114.29
135,1975,3,Gujarat,Rajkot,1.2,1333.33,39.8,1587.94,334.8,1368.28,2.1,7285.71,120.1,189.01
135,1976,3,Gujarat,Rajkot,1.1,909.09,38.2,1738.22,418.1,888.3,5.8,10689.66,133.5,219.48
135,1977,3,Gujarat,Rajkot,1.3,846.15,35.9,2431.75,417.3,788.88,10.6,6273.58,144.1,290.77
135,1978,3,Gujarat,Rajkot,1.2,916.67,42.7,2459.02,419.8,782.75,6.8,5000,149,338.93
135,1979,3,Gujarat,Rajkot,1.4,785.71,56.1,2080.21,409.3,740.04,6.7,4925.37,145.4,281.98
135,1980,3,Gujarat,Rajkot,1.1,1272.73,58.4,2839.04,410,654.39,8.8,5215.91,133.2,295.05
135,1981,3,Gujarat,Rajkot,1.1,1363.64,55.3,3016.27,423.8,824.45,13.7,3795.62,129.7,370.86
135,1982,3,Gujarat,Rajkot,0.8,1500,50,2574,427.2,565.54,17.3,4005.78,126.8,279.97
135,1983,3,Gujarat,Rajkot,0.7,2000,76.4,2964.66,446.3,785.57,12.6,7563.49,118.5,280.17
135,1984,3,Gujarat,Rajkot,0.7,1714.29,63.2,2713.61,404.9,564.34,12.9,7364.34,136.1,315.21
135,1985,3,Gujarat,Rajkot,0.4,1500,8.6,2058.14,370,66.22,8.8,7113.64,142.4,290.03
135,1986,3,Gujarat,Rajkot,0.4,1000,4,2250,361,387.81,2.3,8130.43,145,172.41
135,1987,3,Gujarat,Rajkot,0.1,2000,2,1000,265,3.77,0.6,8000,80,48.75
135,1988,3,Gujarat,Rajkot,0.1,3000,82.8,3299.52,350.1,1627.82,0.4,8500,133.4,275.11
135,1989,3,Gujarat,Rajkot,0.1,3000,48.8,1946.72,446.6,651.37,1,8400,129,324.03
135,1990,3,Gujarat,Rajkot,0,0,51.3,2450.29,384.8,172.82,4.8,5500,84.9,310.01
135,1991,3,Gujarat,Rajkot,0,0,24.4,2446.72,434.3,156.57,4.5,2511.11,90.3,286.16
135,1992,3,Gujarat,Rajkot,0,0,70.3,3083.93,419.9,820.91,2.1,6000,103.1,499.81
135,1993,3,Gujarat,Rajkot,0,0,15.7,1987.26,475.3,38.71,1.3,6384.62,86.2,276.1
135,1994,3,Gujarat,Rajkot,0,0,96,3697.92,419,1155.13,1,9000,119.23,0
135,1995,3,Gujarat,Rajkot,0,0,23,3095.65,407.8,184.16,1.2,6833.33,123.3,447.28
135,1996,3,Gujarat,Rajkot,0,0,30.5,3340.98,434.2,1233.07,1,6600,151.6,554.42
135,1997,3,Gujarat,Rajkot,0,0,43,3620.93,394.3,1446.61,0.8,7125,148.1,630.99
135,1998,3,Gujarat,Rajkot,0,0,31.6,3284.81,413.3,1245.58,0.6,7000,161.2,643.86
135,1999,3,Gujarat,Rajkot,0,0,9.6,2968.75,403.2,66.22,0.6,6166.67,151,265.36
135,2000,3,Gujarat,Rajkot,0,0,3.2,2281.25,374.8,58.16,0.6,4833.33,177.7,66.12
135,2001,3,Gujarat,Rajkot,0,0,7.4,2635.14,391.9,1265.12,0.4,10750,183.1,196.07
135,2002,3,Gujarat,Rajkot,0,0,15.2,2684.21,419.1,126.46,0.3,7000,172,68.2
135,2003,3,Gujarat,Rajkot,0,0,61.9,4029.08,370.7,2315.35,0,0,168,1023.87
135,2004,3,Gujarat,Rajkot,0,0,44.8,2866.07,420.2,787.01,0,0,202.8,895.51
135,2005,3,Gujarat,Rajkot,0,0,73.7,3645.86,382,2126.96,0.1,10000,221,1026.79
135,2006,3,Gujarat,Rajkot,0,0,84.2,3629.45,404.3,491.22,0.3,9000,310,843.87
135,2007,3,Gujarat,Rajkot,0,0,90.9,3766.78,387.5,2089.55,0.2,9000,281.8,897.23
135,2008,3,Gujarat,Rajkot,0,0,97,3276.29,386.8,971.82,0.2,8500,245,778.94
135,2009,3,Gujarat,Rajkot,0,0,40.6,3798.03,367.4,273,0.2,7000,287.2,749.13
135,2010,3,Gujarat,Rajkot,0,0,170.2,3985.31,321.2,2026.77,0.2,7000,356.9,789.69
135,2011,3,Gujarat,Rajkot,0,0,113.8,3967.49,287.6,1378.65,0.1,5400,387.1,800.65
135,2012,3,Gujarat,Rajkot,0,0,7.2,3569.44,317.2,81.97,0,0,306.3,271.34
135,2013,3,Gujarat,Rajkot,0,0,132.82,4283.92,434.3,3200.69,0.06,6833.33,277.05,977.91
135,2014,3,Gujarat,Rajkot,0,0,27.92,4105.8,335.71,925.04,0.07,7493.17,342.45,740.54
135,2015,3,Gujarat,Rajkot,0,0,27.72,3637.85,334.13,1624.52,0.24,6891.51,363.61,331.33
135,2016,3,Gujarat,Rajkot,0,0,25.7,3603.82,343.96,1576.66,0.11,7187.74,340.08,203.41
135,2017,3,Gujarat,Rajkot,0,0,71.17,3589.12,320.55,2726.12,0.14,6205.07,385.38,904.88
136,1966,3,Gujarat,Sabarkantha,24,125,23,1260.87,101,623.76,0.9,4555.56,110,154.55
136,1967,3,Gujarat,Sabarkantha,20,700,27,1296.3,101,950.5,0.7,3857.14,103,174.76
136,1968,3,Gujarat,Sabarkantha,22.7,440.53,28,1285.71,107.7,167.13,1,2600,102.5,97.56
136,1969,3,Gujarat,Sabarkantha,15.1,688.74,24.9,1409.64,67,988.06,1.2,3916.67,102.7,202.53
136,1970,3,Gujarat,Sabarkantha,19.1,1267.02,33.6,1886.9,85.1,1078.73,0.5,4800,106.6,234.52
136,1971,3,Gujarat,Sabarkantha,21.1,985.78,32.7,2033.64,90.8,969.16,0.4,5500,118.8,234.85
136,1972,3,Gujarat,Sabarkantha,19,289.47,31.7,1384.86,86.4,277.78,0.4,4250,128.8,270.96
136,1973,3,Gujarat,Sabarkantha,16.3,1018.4,36,2027.78,73.2,786.89,0.4,5500,134.9,223.13
136,1974,3,Gujarat,Sabarkantha,15.3,366.01,30.7,2048.86,77.3,494.18,0.5,3600,135.2,281.07
136,1975,3,Gujarat,Sabarkantha,14.4,1402.78,37.8,2513.23,82.3,1156.74,0.5,4200,136.4,214.81
136,1976,3,Gujarat,Sabarkantha,14.2,943.66,37.8,1904.76,84.9,1084.81,0.6,3333.33,131.4,181.13
136,1977,3,Gujarat,Sabarkantha,17.5,868.57,40,2475,84.7,671.78,0.6,3500,129.1,216.11
136,1978,3,Gujarat,Sabarkantha,16.2,901.23,50.6,2075.1,85.6,457.94,0.5,5200,122.3,194.6
136,1979,3,Gujarat,Sabarkantha,17.1,748.54,44,2529.55,83.5,432.34,0.5,5000,119.4,161.64
136,1980,3,Gujarat,Sabarkantha,20,605,40.3,2538.46,83.6,382.78,0.6,5833.33,109.3,169.26
136,1981,3,Gujarat,Sabarkantha,16.2,802.47,46.5,2169.89,86.4,482.64,0.7,5714.29,106.4,213.35
136,1982,3,Gujarat,Sabarkantha,16.5,527.27,46.8,2057.69,87.1,330.65,1,5300,104,160.58
136,1983,3,Gujarat,Sabarkantha,20.5,1365.85,44,1965.91,91,459.34,0.7,7428.57,97.3,160.33
136,1984,3,Gujarat,Sabarkantha,19.9,1040.2,42.1,2332.54,55.6,827.34,0.7,7428.57,112.6,369.45
136,1985,3,Gujarat,Sabarkantha,19.2,505.21,35,2280,43.9,373.58,0.7,7428.57,115.5,361.9
136,1986,3,Gujarat,Sabarkantha,16,625,31.3,2166.13,40,475,0.5,7200,104,221.15
136,1987,3,Gujarat,Sabarkantha,12,1583.33,11,1909.09,39,230.77,0.5,7600,85,58.82
136,1988,3,Gujarat,Sabarkantha,12.7,1338.58,38.8,2247.42,37.2,1182.8,0.5,8000,91.4,166.3
136,1989,3,Gujarat,Sabarkantha,31.4,757.96,41.7,1954.44,35.7,840.34,0.5,8400,55.5,205.41
136,1990,3,Gujarat,Sabarkantha,17.1,1538.01,49.7,2682.09,18.4,1271.74,0.4,5250,24.7,316.6
136,1991,3,Gujarat,Sabarkantha,19.7,685.28,55.8,2292.11,19.4,1005.15,0.5,5600,18.5,195.68
136,1992,3,Gujarat,Sabarkantha,19.7,979.7,57.7,2128.25,21,1171.43,0.4,5500,15.7,238.22
136,1993,3,Gujarat,Sabarkantha,21.8,1082.57,60.4,2149.01,20.2,1039.6,0.6,7500,14.1,314.89
136,1994,3,Gujarat,Sabarkantha,26,1769.23,70,2585.71,23,1043.48,1,4000,17.26,0
136,1995,3,Gujarat,Sabarkantha,27.6,1373.19,68.4,2368.42,23.1,1246.75,0.6,7000,27.3,380.59
136,1996,3,Gujarat,Sabarkantha,27.5,1570.91,76.1,2411.3,36.7,1367.85,0.4,6250,13.9,482.01
136,1997,3,Gujarat,Sabarkantha,31.6,1949.37,81.5,2392.64,24.1,1041.49,0.5,7200,36.7,417.71
136,1998,3,Gujarat,Sabarkantha,30.8,1759.74,73.7,2451.83,25.6,1363.28,0.3,7333.33,31.2,450.64
136,1999,3,Gujarat,Sabarkantha,29.2,1595.89,66.5,1920.3,40.8,992.65,0.2,6500,29.8,315.44
136,2000,3,Gujarat,Sabarkantha,22.1,904.98,47.3,1769.56,30.1,830.56,0,0,33.7,217.8
136,2001,3,Gujarat,Sabarkantha,21.5,1497.67,46.3,1805.62,29.3,948.81,0.1,0,32.7,256.88
136,2002,3,Gujarat,Sabarkantha,14.9,1288.59,44.4,1619.37,37.6,837.77,0,0,33.3,152.25
136,2003,3,Gujarat,Sabarkantha,6.5,1676.92,50.5,2401.98,43.5,1471.26,0,0,37.7,631.83
136,2004,3,Gujarat,Sabarkantha,9.7,1731.96,43.8,2310.5,46.9,1083.16,0,0,86.1,578.86
136,2005,3,Gujarat,Sabarkantha,5.8,2413.79,84,2670.24,48.5,2136.08,0,0,71.3,766.06
136,2006,3,Gujarat,Sabarkantha,8.1,1790.12,105.7,2575.21,62.5,768,0,0,93.3,389.07
136,2007,3,Gujarat,Sabarkantha,10.3,2174.76,119.4,2710.22,70.3,995.73,0,0,101.1,507.62
136,2008,3,Gujarat,Sabarkantha,10.1,1821.78,90,2201.11,60.8,1032.89,0,0,110.1,558.31
136,2009,3,Gujarat,Sabarkantha,6.7,2447.76,104.5,2105.26,63.1,1139.46,0,0,112.5,449.6
136,2010,3,Gujarat,Sabarkantha,5.6,2142.86,150.1,2682.21,77.5,1576.77,0,0,107.1,550.51
136,2011,3,Gujarat,Sabarkantha,6.7,2373.13,149.2,2609.92,78.9,1197.72,0,0,156.6,531.42
136,2012,3,Gujarat,Sabarkantha,3.7,2216.22,154.3,2957.87,79.5,2325.79,0,0,138.3,486.77
136,2013,3,Gujarat,Sabarkantha,1.68,2119.05,179.47,2934.47,94.86,1048.6,0,0,126.1,402.38
136,2014,3,Gujarat,Sabarkantha,5.89,1723.26,152.56,2767.83,60.87,2946.44,0,0,139.58,594.86
136,2015,3,Gujarat,Sabarkantha,4.73,2678.65,149.01,2631.97,64.11,2324.6,0,0,128.53,595.43
136,2016,3,Gujarat,Sabarkantha,7.67,2756.13,139.19,2643.11,100.26,1450.56,0,0,101.7,544.93
136,2017,3,Gujarat,Sabarkantha,8.66,3448.97,154.25,2903.51,94.69,2581.97,0,0,119.69,696.74
137,1966,3,Gujarat,Surat,58,775.86,10,900,33,606.06,4.6,6130.43,109,91.74
137,1967,3,Gujarat,Surat,58,844.83,10,1100,38,710.53,4.9,6081.63,103,97.09
137,1968,3,Gujarat,Surat,55.3,940.33,9.7,1340.21,37.4,935.83,7,5585.71,90.9,176.02
137,1969,3,Gujarat,Surat,54,1242.59,10.1,1336.63,37.8,642.86,8.5,6517.65,94.5,119.58
137,1970,3,Gujarat,Surat,54.1,1269.87,12.6,1166.67,42.1,983.37,9.4,5191.49,86.8,107.14
137,1971,3,Gujarat,Surat,56.4,1108.16,10.6,1424.53,41.1,778.59,11.6,6146.55,96,170.83
137,1972,3,Gujarat,Surat,55.9,742.4,10.5,1409.52,35.3,320.11,14.1,5659.57,95.3,152.15
137,1973,3,Gujarat,Surat,52.2,1049.81,11,1972.73,31.6,854.43,17.9,5715.08,92.4,96.32
137,1974,3,Gujarat,Surat,52.7,774.19,13,1430.77,35.6,570.22,20.3,5793.1,74.2,198.11
137,1975,3,Gujarat,Surat,61.8,1077.67,10.8,1805.56,39.2,974.49,20.8,4716.35,68.7,136.83
137,1976,3,Gujarat,Surat,55,1041.82,9.7,1597.94,34.4,709.3,17.3,6549.13,55.1,235.93
137,1977,3,Gujarat,Surat,55.3,1289.33,10.6,1962.26,29.6,726.35,20.9,6526.32,51,294.12
137,1978,3,Gujarat,Surat,61.1,1240.59,14.5,2000,36.8,562.5,20,6550,56.6,227.92
137,1979,3,Gujarat,Surat,53.6,1263.06,13.6,1933.82,35.9,532.03,19.7,6456.85,55.2,190.22
137,1980,3,Gujarat,Surat,54.9,1245.9,17.3,3248.55,35.9,470.75,25.9,6826.25,50.6,199.6
137,1981,3,Gujarat,Surat,51,1831.37,15.3,1921.57,37.1,592.99,34.5,5802.9,49.3,249.49
137,1982,3,Gujarat,Surat,52.7,1402.28,10.8,2287.04,37.5,405.33,53.6,4977.61,48.1,189.19
137,1983,3,Gujarat,Surat,56.5,1842.48,13.1,2419.85,39.1,565.22,47,8029.79,45,188.89
137,1984,3,Gujarat,Surat,59.3,1617.2,13.2,2015.15,26.8,861.94,45.9,7895.42,25.8,387.6
137,1985,3,Gujarat,Surat,52.7,1258.06,10,1830,24,804.17,46.4,7765.09,24.5,355.1
137,1986,3,Gujarat,Surat,60,1383.33,10,2100,21,842.86,39.1,8621.48,21,257.14
137,1987,3,Gujarat,Surat,51,1352.94,6,1166.67,20,925,58.2,7713.06,19.7,269.04
137,1988,3,Gujarat,Surat,49.5,1832.32,6.3,1825.4,17.5,1451.43,63.6,8566.04,18.2,258.24
137,1989,3,Gujarat,Surat,65.6,1765.24,7.3,1739.73,22.4,861.61,64.4,9388.2,12,408.33
137,1990,3,Gujarat,Surat,72.3,1941.91,8.5,1564.71,25.3,1383.4,104.8,7399.81,6.5,658.46
137,1991,3,Gujarat,Surat,76.8,1967.45,7.3,2397.26,26.5,864.15,107,7600,6.2,361.29
137,1992,3,Gujarat,Surat,82.4,2064.32,7.1,1619.72,27.5,1109.09,112.8,7799.65,5.9,527.12
137,1993,3,Gujarat,Surat,78.1,1851.47,11.1,1693.69,27.9,1107.53,123.7,7500.4,4.4,518.18
137,1994,3,Gujarat,Surat,84,1833.33,7,2142.86,24,1000,133,7796.99,1.98,0
137,1995,3,Gujarat,Surat,89.3,2262.04,6.7,1522.39,25.4,1181.1,152.7,8500.33,5.3,458.49
137,1996,3,Gujarat,Surat,85,2376.47,7.1,2014.08,20.6,1800.97,137.9,7200.15,6.7,383.58
137,1997,3,Gujarat,Surat,97.7,1881.27,6,1550,22.4,1178.57,134.6,6236.26,6.2,525.81
137,1998,3,Gujarat,Surat,93.4,2382.23,6.9,2260.87,21.7,1198.16,144.1,7499.65,4.5,548.89
137,1999,3,Gujarat,Surat,97.8,2014.31,7.6,2026.32,24.8,1266.13,154,7600,6.1,331.15
137,2000,3,Gujarat,Surat,107.8,1710.58,7.4,2648.65,18.3,890.71,156.1,7445.87,6.2,211.29
137,2001,3,Gujarat,Surat,112.7,2014.2,7.2,1902.78,17.9,1245.81,155.7,7519.59,6.5,224.62
137,2002,3,Gujarat,Surat,95.2,2325.63,9.9,1797.98,17.6,1369.32,147.2,7019.02,8,287.5
137,2003,3,Gujarat,Surat,80,1935,10.5,1476.19,20.5,1239.02,102.7,7514.12,4.2,400
137,2004,3,Gujarat,Surat,84,1823.81,9.3,1430.11,16.5,1448.48,116.5,7786.27,7,437.14
137,2005,3,Gujarat,Surat,72,1970.83,6.5,2507.69,19,1368.42,130.6,9000,5.5,560
137,2006,3,Gujarat,Surat,77.7,2041.18,6.9,2492.75,16.7,1592.81,119.6,7647.99,6.6,400
137,2007,3,Gujarat,Surat,88.4,1997.74,9.7,1948.45,14.3,1475.52,125.9,7164.42,6.8,545.59
137,2008,3,Gujarat,Surat,94.5,2085.71,11,2372.73,15.1,1741.72,131.9,7122.06,8.4,390.48
137,2009,3,Gujarat,Surat,90.9,2212.32,13.2,2636.36,15.6,1769.23,117.2,6936.01,4.8,287.5
137,2010,3,Gujarat,Surat,117.6,2213.44,11.5,3165.22,21.4,1462.62,109,7272.48,5.6,351.79
137,2011,3,Gujarat,Surat,121.2,2462.05,13.4,2798.51,21.4,1733.64,124,6245.48,23,580.43
137,2012,3,Gujarat,Surat,95.3,2448.06,13.1,2885.5,10,1940,106.8,7290.26,12.7,255.12
137,2013,3,Gujarat,Surat,110.55,2432.11,9.28,2953.66,10.5,1729.52,113.51,6768.48,14.76,604.34
137,2014,3,Gujarat,Surat,100.68,2397.99,18.42,2318.13,9.25,1758.92,125.12,6918.88,15.12,572.09
137,2015,3,Gujarat,Surat,104.13,2181.89,7.63,2083.88,6.06,1742.57,91.93,7096.01,12.24,518.79
137,2016,3,Gujarat,Surat,101.53,2598.74,8.67,2589.58,6.37,1856.34,100.7,6966.71,4.81,643.03
