State,District,Year,Prec_Raviavg,Prec_Kharifavg,Temp_Raviavg,Temp_Kharifavg
Mizoram,Champhai,2009,0.53,5.786,13.868,7.558
Mizoram,Champhai,2010,0.832,5.98,13.448,6.584
Mizoram,Champhai,2011,0.406,5.396,14.17,7.122
Mizoram,Champhai,2012,0.398,4.634,14.082,7.414
Mizoram,Champhai,2013,0.104,5.284,14.186,6.828
Mizoram,Champhai,2014,0.26,5.294,13.862,7.454
Mizoram,Champhai,2015,0.406,9.032,12.762,6.472
Mizoram,Champhai,2016,1.304,7.618,12.114,6.566
Mizoram,Champhai,2017,1.41,13.65,12.226,6.214
Mizoram,Lunglei,1984,0.02,5.225,15.519,8.716
Mizoram,Lunglei,1985,0.622,4.572,15.308,8.853000000000002
Mizoram,Lunglei,1986,0.432,3.899,14.862,9.318000000000001
Mizoram,Lunglei,1987,0.36,4.684,14.846,8.683
Mizoram,Lunglei,1988,0.549,4.468999999999999,14.607,8.217
Mizoram,Lunglei,1989,0.132,3.044,15.796,9.475
Mizoram,Lunglei,1990,0.41000000000000003,3.146,14.367,9.222999999999999
Mizoram,Lunglei,1991,0.263,3.6319999999999997,14.636,8.593
Mizoram,Lunglei,1992,0.233,3.029,14.672,8.843
Mizoram,Lunglei,1993,0.621,3.499,15.148,8.716000000000001
Mizoram,Lunglei,1994,0.482,3.274,15.213000000000001,8.972999999999999
Mizoram,Lunglei,1995,0.46499999999999997,3.7489999999999997,14.304,7.99
Mizoram,Lunglei,1996,0.397,3.101,14.774000000000001,8.981
Mizoram,Lunglei,1997,0.326,7.071,13.643,7.346
Mizoram,Lunglei,1998,0.8480000000000001,6.894,14.061,7.378
Mizoram,Lunglei,1999,0.21299999999999997,5.420999999999999,14.977,7.683
Mizoram,Lunglei,2000,0.372,4.711,15.203,7.843
Mizoram,Lunglei,2001,0.375,4.162,14.863,8.111
Mizoram,Lunglei,2002,0.5549999999999999,3.737,14.392,8.371
Mizoram,Lunglei,2003,0.385,3.254,15.036999999999999,8.606
Mizoram,Lunglei,2004,0.057999999999999996,4.94,14.669,7.948
Mizoram,Lunglei,2005,0.316,4.0489999999999995,13.928,8.429
Mizoram,Lunglei,2006,0.10300000000000001,4.368,14.619,7.631
Mizoram,Lunglei,2007,0.777,8.849,13.707999999999998,7.279
Mizoram,Lunglei,2008,0.304,7.455,13.584,7.368
Mizoram,Lunglei,2009,0.5740000000000001,9.705,13.744,7.631
Mizoram,Lunglei,2010,0.741,8.297,13.557,6.971
Mizoram,Lunglei,2011,0.37,8.012,13.968,7.511
Mizoram,Lunglei,2012,0.258,6.507,14.169,7.356
Mizoram,Lunglei,2013,0.065,6.6419999999999995,14.273,7.4030000000000005
Mizoram,Lunglei,2014,0.23800000000000002,7.6240000000000006,13.852,7.646000000000001
Mizoram,Lunglei,2015,0.33199999999999996,12.911,13.001999999999999,6.9239999999999995
Mizoram,Lunglei,2016,1.741,11.543,12.251000000000001,7.125
Mizoram,Lunglei,2017,1.565,22.887,12.45,6.667
Mizoram,Mamit,1984,0.053000000000000005,7.516,14.551,6.615
Mizoram,Mamit,1985,0.735,6.325,14.491,6.954000000000001
Mizoram,Mamit,1986,0.609,5.729,13.678999999999998,7.696
Mizoram,Mamit,1987,0.623,6.396,13.891,7.172
Mizoram,Mamit,1988,0.966,7.4,13.183,5.986
Mizoram,Mamit,1989,0.257,5.755,14.612,7.38
Mizoram,Mamit,1990,0.819,5.575,13.414000000000001,7.146
Mizoram,Mamit,1991,0.491,6.574,13.350999999999999,6.872999999999999
Mizoram,Mamit,1992,0.47000000000000003,4.765,13.607,7.367
Mizoram,Mamit,1993,0.905,6.15,13.885000000000002,6.3919999999999995
Mizoram,Mamit,1994,0.9870000000000001,4.5169999999999995,14.198,7.768
Mizoram,Mamit,1995,0.747,6.725,12.754,5.937
Mizoram,Mamit,1996,0.642,5.127000000000001,13.501999999999999,7.255
Mizoram,Mamit,1997,0.601,9.304,12.475,5.907
Mizoram,Mamit,1998,0.977,8.105,12.434999999999999,5.5489999999999995
Mizoram,Mamit,1999,0.23299999999999998,7.584,13.326,5.742
Mizoram,Mamit,2000,0.665,7.311999999999999,13.244,6.042999999999999
Mizoram,Mamit,2001,0.759,7.646,12.878,5.971
Mizoram,Mamit,2002,1.202,7.186,12.491,6.184
Mizoram,Mamit,2003,0.9670000000000001,6.609999999999999,13.068999999999999,6.218
Mizoram,Mamit,2004,0.203,9.274999999999999,12.768,6.1129999999999995
Mizoram,Mamit,2005,0.868,7.167,12.029,6.393000000000001
Mizoram,Mamit,2006,0.248,6.54,13.144,6.129
Mizoram,Mamit,2007,0.96,11.374,12.381,5.718
Mizoram,Mamit,2008,0.5680000000000001,8.347000000000001,11.673,5.795
Mizoram,Mamit,2009,0.688,10.209,12.511,6.055
Mizoram,Mamit,2010,1.071,10.317,11.913,5.416
Mizoram,Mamit,2011,0.525,8.577,12.556000000000001,5.9350000000000005
Mizoram,Mamit,2012,0.453,8.389,12.669,5.647
Mizoram,Mamit,2013,0.181,8.514,12.453,5.527
Mizoram,Mamit,2014,0.357,9.972,11.957,5.958
Mizoram,Mamit,2015,0.499,12.402000000000001,11.635000000000002,5.539
Mizoram,Mamit,2016,2.074,11.167,10.889,5.621
Mizoram,Mamit,2017,2.325,20.743000000000002,10.795,5.371
Mizoram,Saiha,1984,0.008,3.848,16.046,9.402
Mizoram,Saiha,1985,0.52,3.256,15.932,9.468
Mizoram,Saiha,1986,0.284,2.64,15.68,10.03
Mizoram,Saiha,1987,0.256,3.388,15.412,9.26
Mizoram,Saiha,1988,0.328,2.702,15.48,9.306
Mizoram,Saiha,1989,0.082,1.646,16.616,10.3
Mizoram,Saiha,1990,0.222,1.816,14.996,10.234
Mizoram,Saiha,1991,0.12,2.09,15.482,9.296
Mizoram,Saiha,1992,0.13,1.882,15.172,9.488
Mizoram,Saiha,1993,0.378,1.744,15.906,9.764
Mizoram,Saiha,1994,0.236,1.976,15.9,9.736
Mizoram,Saiha,1995,0.266,1.992,15.23,8.854
Mizoram,Saiha,1996,0.198,1.636,15.532,9.708
Mizoram,Saiha,1997,0.172,5.098,14.384,7.742
Mizoram,Saiha,1998,0.64,4.612,14.922,8.36
Mizoram,Saiha,1999,0.158,3.23,15.878,8.554
Mizoram,Saiha,2000,0.214,3.004,16.1,8.446
Mizoram,Saiha,2001,0.16,2.286,15.84,9.036
Mizoram,Saiha,2002,0.258,2.072,15.576,9.248
Mizoram,Saiha,2003,0.15,1.436,16.06,9.712
Mizoram,Saiha,2004,0.02,2.608,15.896,8.594
Mizoram,Saiha,2005,0.134,1.9,14.978,9.414
Mizoram,Saiha,2006,0.054,2.832,15.512,8.234
Mizoram,Saiha,2007,0.484,5.394,14.65,8.124
Mizoram,Saiha,2008,0.168,6.348,14.616,7.866
Mizoram,Saiha,2009,0.492,8.37,14.464,8.082
Mizoram,Saiha,2010,0.556,6.74,14.526,7.412
Mizoram,Saiha,2011,0.318,7.27,14.732,7.864
Mizoram,Saiha,2012,0.218,6.006,14.972,7.878
Mizoram,Saiha,2013,0.022,6.008,15.388,7.87
Mizoram,Saiha,2014,0.184,6.57,15.018,8.284
Mizoram,Saiha,2015,0.264,13.146,13.936,7.614
Mizoram,Saiha,2016,1.398,11.626,13.038,7.52
Mizoram,Saiha,2017,1.276,21.536,13.3,7.188
Nagaland,Mokokchung,1984,0.336,7.254,12.98,8.444
Nagaland,Mokokchung,1985,1.066,7.412,12.454,8.228
Nagaland,Mokokchung,1986,0.458,6.168,12.448,9.09
Nagaland,Mokokchung,1987,0.65,8.086,12.264,8.368
Nagaland,Mokokchung,1988,1.318,8.822,11.81,7.692
Nagaland,Mokokchung,1989,1.038,7.42,12.168,8.228
Nagaland,Mokokchung,1990,0.964,10.508,11.384,7.77
Nagaland,Mokokchung,1991,0.366,8.802,11.868,7.778
Nagaland,Mokokchung,1992,1.04,6.604,11.812,8.396
Nagaland,Mokokchung,1993,1.23,9.086,11.936,7.928
Nagaland,Mokokchung,1994,0.984,7.12,11.824,8.558
Nagaland,Mokokchung,1995,0.812,8.526,12.272,7.848
Nagaland,Mokokchung,1996,0.728,5.496,12.048,8.422
Nagaland,Mokokchung,1997,1.156,6.992,12.102,8.018
Nagaland,Mokokchung,1998,0.81,7.1,12.206,7.83
Nagaland,Mokokchung,1999,0.188,6.216,13.09,7.958
Nagaland,Mokokchung,2000,0.588,6.478,12.48,8.046
Nagaland,Mokokchung,2001,0.508,4.832,12.656,8.28
Nagaland,Mokokchung,2002,0.896,5.918,12.406,8.82
Nagaland,Mokokchung,2003,0.654,6.694,11.988,7.998
Nagaland,Mokokchung,2004,0.518,6.274,11.868,7.798
Nagaland,Mokokchung,2005,1.058,5.56,11.278,8.43
Nagaland,Mokokchung,2006,0.92,5.658,12.102,8.854
Nagaland,Mokokchung,2007,1.044,8.02,11.538,8.168
Nagaland,Mokokchung,2008,0.93,8.422,10.732,7.82
Nagaland,Mokokchung,2009,0.698,8.412,10.804,8.108
Nagaland,Mokokchung,2010,1.362,10.324,11.138,7.424
Nagaland,Mokokchung,2011,1.148,8.434,10.88,7.674
Nagaland,Mokokchung,2012,0.56,9.9,11.162,7.298
Nagaland,Mokokchung,2013,0.54,8.42,11.334,7.372
Nagaland,Mokokchung,2014,0.542,8.42,10.838,7.674
Nagaland,Mokokchung,2015,0.716,9.69,10.942,7.56
Nagaland,Mokokchung,2016,1.098,8.132,10.658,7.372
Nagaland,Mokokchung,2017,1.19,10.872,10.852,7.104
Nagaland,Mon,1984,0.406,8.284,12.816,8.498
Nagaland,Mon,1985,1.41,8.086,12.098,8.486
Nagaland,Mon,1986,0.568,6.604,12.104,9.154
Nagaland,Mon,1987,0.628,7.674,12.296,8.66
Nagaland,Mon,1988,1.374,9.51,11.862,8.144
Nagaland,Mon,1989,1.294,7.81,12.236,8.57
Nagaland,Mon,1990,0.958,10.454,11.46,8.338
Nagaland,Mon,1991,0.298,7.376,11.936,8.314
Nagaland,Mon,1992,1.014,7.354,11.924,8.562
Nagaland,Mon,1993,0.994,8.768,12.03,8.36
Nagaland,Mon,1994,0.906,5.94,12.108,9.258
Nagaland,Mon,1995,0.668,7.962,12.296,8.492
Nagaland,Mon,1996,0.708,4.58,12.252,8.892
Nagaland,Mon,1997,1.076,6.572,12.244,8.542
Nagaland,Mon,1998,0.784,5.192,12.33,8.278
Nagaland,Mon,1999,0.18,4.184,13.654,8.566
Nagaland,Mon,2000,0.526,4.396,13.382,8.848
Nagaland,Mon,2001,0.422,3.452,13.414,9.162
Nagaland,Mon,2002,0.834,4.606,12.848,9.464
Nagaland,Mon,2003,0.426,4.736,12.926,8.774
Nagaland,Mon,2004,0.524,3.726,13.1,8.41
Nagaland,Mon,2005,0.994,3.812,12.724,9.106
Nagaland,Mon,2006,0.96,4.84,12.942,9.288
Nagaland,Mon,2007,0.664,5.852,12.352,9.0
Nagaland,Mon,2008,0.918,9.014,11.876,8.154
Nagaland,Mon,2009,0.868,9.086,11.328,8.414
Nagaland,Mon,2010,1.564,10.618,11.448,7.848
Nagaland,Mon,2011,1.298,8.822,11.47,8.398
Nagaland,Mon,2012,0.652,10.812,11.082,7.894
Nagaland,Mon,2013,0.674,8.712,11.234,7.802
Nagaland,Mon,2014,0.566,8.428,10.822,8.354
Nagaland,Mon,2015,0.83,10.116,10.716,7.886
Nagaland,Mon,2016,1.198,8.146,10.702,7.766
Nagaland,Mon,2017,1.256,11.058,11.026,7.612
Nagaland,Peren,1984,0.192,4.616,14.186,8.876
Nagaland,Peren,1985,0.792,4.578,13.976,8.768
Nagaland,Peren,1986,0.638,4.036,13.784,9.912
Nagaland,Peren,1987,0.728,5.274,13.6,8.674
Nagaland,Peren,1988,1.182,5.37,12.826,8.16
Nagaland,Peren,1989,0.556,5.024,13.748,8.74
Nagaland,Peren,1990,0.958,5.776,12.642,8.224
Nagaland,Peren,1991,0.444,6.182,12.976,8.388
Nagaland,Peren,1992,0.808,3.854,13.01,9.304
Nagaland,Peren,1993,1.226,5.28,13.246,8.504
Nagaland,Peren,1994,0.894,4.364,13.366,9.344
Nagaland,Peren,1995,0.882,6.028,12.85,8.104
Nagaland,Peren,1996,0.542,3.956,13.198,9.486
Nagaland,Peren,1997,0.8,5.116,12.804,8.434
Nagaland,Peren,1998,0.848,5.226,12.952,8.136
Nagaland,Peren,1999,0.222,4.578,13.996,8.4
Nagaland,Peren,2000,0.522,4.044,13.758,8.754
Nagaland,Peren,2001,0.598,3.278,13.928,9.362
Nagaland,Peren,2002,0.878,4.554,13.354,9.104
Nagaland,Peren,2003,0.742,5.004,13.2,8.656
Nagaland,Peren,2004,0.286,4.564,13.506,8.418
Nagaland,Peren,2005,0.83,4.934,12.516,9.148
Nagaland,Peren,2006,0.628,3.404,13.398,9.734
Nagaland,Peren,2007,1.228,5.022,12.96,8.526
Nagaland,Peren,2008,0.75,5.716,12.622,8.0
Nagaland,Peren,2009,0.568,5.378,12.898,8.76
Nagaland,Peren,2010,1.178,7.028,12.686,7.486
Nagaland,Peren,2011,0.788,6.33,11.904,8.038
Nagaland,Peren,2012,0.736,6.19,11.98,7.388
Nagaland,Peren,2013,0.26,6.886,12.402,7.314
Nagaland,Peren,2014,0.384,5.686,12.032,8.076
Nagaland,Peren,2015,0.592,7.566,12.144,7.464
Nagaland,Peren,2016,1.09,5.958,11.374,7.348
Nagaland,Peren,2017,1.402,8.52,11.492,7.196
Nagaland,Tuensang,1984,0.31,7.01,12.478,8.53
Nagaland,Tuensang,1985,1.172,6.794,11.774,8.496
Nagaland,Tuensang,1986,0.582,5.516,11.888,8.818
Nagaland,Tuensang,1987,0.606,6.624,11.684,8.818
Nagaland,Tuensang,1988,1.228,7.878,11.536,8.08
Nagaland,Tuensang,1989,1.026,6.552,12.002,8.7
Nagaland,Tuensang,1990,0.882,7.972,11.074,8.192
Nagaland,Tuensang,1991,0.258,5.248,11.934,8.374
Nagaland,Tuensang,1992,0.714,5.944,12.04,8.736
Nagaland,Tuensang,1993,0.778,6.38,11.962,8.608
Nagaland,Tuensang,1994,0.656,4.01,12.648,9.602
Nagaland,Tuensang,1995,0.572,6.11,12.804,8.52
Nagaland,Tuensang,1996,0.494,3.18,12.706,9.166
Nagaland,Tuensang,1997,0.762,5.518,12.526,8.284
Nagaland,Tuensang,1998,0.654,3.622,12.49,8.856
Nagaland,Tuensang,1999,0.136,2.582,14.512,9.15
Nagaland,Tuensang,2000,0.35,2.616,14.752,9.674
Nagaland,Tuensang,2001,0.314,2.05,14.654,9.79
Nagaland,Tuensang,2002,0.616,3.302,14.03,9.772
Nagaland,Tuensang,2003,0.318,2.706,14.128,9.52
Nagaland,Tuensang,2004,0.292,2.216,14.096,9.038
Nagaland,Tuensang,2005,0.622,2.368,13.672,9.852
Nagaland,Tuensang,2006,0.664,2.696,14.042,9.926
Nagaland,Tuensang,2007,0.548,3.724,13.32,9.39
Nagaland,Tuensang,2008,0.65,7.878,12.214,8.03
Nagaland,Tuensang,2009,0.752,7.738,11.406,8.444
Nagaland,Tuensang,2010,1.478,9.318,11.436,7.712
Nagaland,Tuensang,2011,1.108,8.112,11.174,7.982
Nagaland,Tuensang,2012,0.682,8.994,11.31,7.732
Nagaland,Tuensang,2013,0.532,8.256,11.118,7.206
Nagaland,Tuensang,2014,0.514,7.402,10.83,8.0
Nagaland,Tuensang,2015,0.768,9.382,10.466,7.462
Nagaland,Tuensang,2016,0.986,7.686,10.216,7.32
Nagaland,Tuensang,2017,1.21,10.586,10.814,7.372
Nagaland,Zunheboto,1984,0.264,5.704,13.842,9.346
Nagaland,Zunheboto,1985,0.912,5.798,13.32,9.15
Nagaland,Zunheboto,1986,0.526,4.838,13.23,9.792
Nagaland,Zunheboto,1987,0.646,6.386,13.222,9.172
Nagaland,Zunheboto,1988,1.24,6.958,12.626,8.756
Nagaland,Zunheboto,1989,0.806,5.97,12.984,9.062
Nagaland,Zunheboto,1990,0.904,7.724,12.232,8.764
Nagaland,Zunheboto,1991,0.358,6.528,12.598,8.846
Nagaland,Zunheboto,1992,0.81,5.056,12.71,9.248
Nagaland,Zunheboto,1993,1.082,6.596,12.754,8.99
Nagaland,Zunheboto,1994,0.816,5.058,12.802,9.654
Nagaland,Zunheboto,1995,0.754,6.674,13.01,8.834
Nagaland,Zunheboto,1996,0.554,4.112,13.272,9.598
Nagaland,Zunheboto,1997,0.85,5.578,12.71,8.898
Nagaland,Zunheboto,1998,0.742,5.25,12.968,8.84
Nagaland,Zunheboto,1999,0.17,4.388,14.256,8.926
Nagaland,Zunheboto,2000,0.47,4.328,13.91,9.208
Nagaland,Zunheboto,2001,0.46,3.24,14.114,9.644
Nagaland,Zunheboto,2002,0.76,4.406,13.648,9.918
Nagaland,Zunheboto,2003,0.58,4.642,13.568,9.166
Nagaland,Zunheboto,2004,0.346,4.372,13.592,8.836
Nagaland,Zunheboto,2005,0.796,4.188,12.88,9.586
Nagaland,Zunheboto,2006,0.698,3.658,13.646,10.092
Nagaland,Zunheboto,2007,0.988,5.44,13.098,9.33
Nagaland,Zunheboto,2008,0.748,6.824,12.332,8.628
Nagaland,Zunheboto,2009,0.608,6.67,12.12,9.102
Nagaland,Zunheboto,2010,1.276,8.336,12.27,8.13
Nagaland,Zunheboto,2011,0.982,7.166,12.098,8.606
Nagaland,Zunheboto,2012,0.618,7.75,12.132,8.23
Nagaland,Zunheboto,2013,0.4,7.442,12.494,8.146
Nagaland,Zunheboto,2014,0.452,6.77,12.042,8.846
Nagaland,Zunheboto,2015,0.674,8.912,12.082,8.398
Nagaland,Zunheboto,2016,0.95,7.498,11.66,8.14
Nagaland,Zunheboto,2017,1.15,10.226,11.802,7.874
Odisha,Anugul,1984,0.208,10.734,15.394,6.896
Odisha,Anugul,1985,0.472,8.188,14.862,7.55
Odisha,Anugul,1986,0.988,7.932,13.356,7.304
Odisha,Anugul,1987,0.686,4.65,14.994,8.19
Odisha,Anugul,1988,0.306,7.184,15.478,7.034
Odisha,Anugul,1989,0.054,6.826,16.462,6.908
Odisha,Anugul,1990,1.446,8.208,13.738,6.43
Odisha,Anugul,1991,0.54,8.256,13.604,6.514
Odisha,Anugul,1992,0.33,7.93,14.654,7.408
Odisha,Anugul,1993,0.152,9.154,15.336,6.758
Odisha,Anugul,1994,0.278,10.962,14.67,6.322
Odisha,Anugul,1995,1.568,7.128,13.242,6.398
Odisha,Anugul,1996,0.462,6.698,14.166,7.07
Odisha,Anugul,1997,0.986,8.076,13.764,6.912
Odisha,Anugul,1998,1.23,7.828,12.924,6.342
Odisha,Anugul,1999,0.028,7.952,14.906,6.306
Odisha,Anugul,2000,0.28,5.61,15.852,7.248
Odisha,Anugul,2001,0.624,10.212,14.862,5.824
Odisha,Anugul,2002,0.53,6.626,14.132,7.036
Odisha,Anugul,2003,0.626,10.698,14.144,6.212
Odisha,Anugul,2004,0.176,7.584,13.952,6.47
Odisha,Anugul,2005,0.522,9.072,14.19,6.576
Odisha,Anugul,2006,0.28,9.464,14.318,6.4
Odisha,Anugul,2007,0.62,9.11,14.066,6.65
Odisha,Anugul,2008,0.554,10.544,13.524,6.33
Odisha,Anugul,2009,0.176,7.848,14.522,7.268
Odisha,Anugul,2010,0.49,7.02,14.042,6.866
Odisha,Anugul,2011,0.244,8.906,14.686,6.598
Odisha,Anugul,2012,0.962,8.25,14.348,7.212
Odisha,Anugul,2013,0.124,9.63,14.044,6.582
Odisha,Anugul,2014,0.608,8.128,13.382,7.046
Odisha,Anugul,2015,0.526,7.064,13.8,6.92
Odisha,Anugul,2016,0.436,7.204,14.27,7.112
Odisha,Anugul,2017,0.52,8.364,14.372,6.564
Odisha,Balangir,1984,0.22,7.256,15.316,7.916
Odisha,Balangir,1985,0.506,7.03,15.314,8.11
Odisha,Balangir,1986,1.0,7.764,13.926,7.822
Odisha,Balangir,1987,0.51,4.876,15.542,8.656
Odisha,Balangir,1988,0.274,5.348,16.274,8.228
Odisha,Balangir,1989,0.14,7.346,16.746,7.622
Odisha,Balangir,1990,0.698,8.64,14.16,6.88
Odisha,Balangir,1991,0.376,6.944,14.074,7.514
Odisha,Balangir,1992,0.212,6.632,15.962,8.278
Odisha,Balangir,1993,0.122,8.152,15.96,7.508
Odisha,Balangir,1994,0.188,10.132,14.876,6.788
Odisha,Balangir,1995,0.908,7.516,13.772,7.322
Odisha,Balangir,1996,0.326,6.39,15.018,7.78
Odisha,Balangir,1997,0.928,6.592,14.444,7.752
Odisha,Balangir,1998,0.934,6.4,13.632,7.258
Odisha,Balangir,1999,0.024,7.288,15.42,7.314
Odisha,Balangir,2000,0.256,5.52,16.94,7.944
Odisha,Balangir,2001,0.368,7.752,15.034,6.72
Odisha,Balangir,2002,0.334,4.95,15.862,8.476
Odisha,Balangir,2003,0.652,9.392,14.438,6.958
Odisha,Balangir,2004,0.392,7.596,14.0,7.166
Odisha,Balangir,2005,0.514,8.836,14.32,7.288
Odisha,Balangir,2006,0.416,7.198,14.05,7.572
Odisha,Balangir,2007,0.328,8.22,14.568,7.102
Odisha,Balangir,2008,0.574,8.238,13.948,7.156
Odisha,Balangir,2009,0.314,6.87,14.624,8.098
Odisha,Balangir,2010,0.722,7.928,14.042,7.464
Odisha,Balangir,2011,0.22,7.908,14.544,7.568
Odisha,Balangir,2012,0.556,9.734,14.596,7.38
Odisha,Balangir,2013,0.128,9.014,13.94,6.706
Odisha,Balangir,2014,0.414,7.976,13.38,7.996
Odisha,Balangir,2015,0.362,7.798,13.892,7.522
Odisha,Balangir,2016,0.118,7.196,14.676,7.726
Odisha,Balangir,2017,0.16,7.594,14.898,7.272
Odisha,Baleshwar,1984,0.204,8.048,13.388,5.394
Odisha,Baleshwar,1985,0.58,9.05,12.358,5.872
Odisha,Baleshwar,1986,0.87,8.732,11.426,5.734
Odisha,Baleshwar,1987,0.874,4.316,12.536,6.824
Odisha,Baleshwar,1988,0.448,6.74,13.256,5.168
Odisha,Baleshwar,1989,0.18,7.542,13.48,5.006
Odisha,Baleshwar,1990,2.062,8.724,10.88,4.806
Odisha,Baleshwar,1991,0.39,7.642,11.684,4.982
Odisha,Baleshwar,1992,0.53,8.498,12.102,5.29
Odisha,Baleshwar,1993,0.52,8.546,12.486,4.982
Odisha,Baleshwar,1994,0.59,9.416,12.578,4.988
Odisha,Baleshwar,1995,1.636,7.314,11.316,4.384
Odisha,Baleshwar,1996,0.356,7.056,11.882,5.412
Odisha,Baleshwar,1997,1.024,8.724,11.502,5.208
Odisha,Baleshwar,1998,1.522,7.196,10.558,4.772
Odisha,Baleshwar,1999,0.104,9.112,12.218,4.598
Odisha,Baleshwar,2000,0.642,7.252,11.89,4.91
Odisha,Baleshwar,2001,0.702,9.356,11.892,4.228
Odisha,Baleshwar,2002,0.81,6.914,11.332,5.126
Odisha,Baleshwar,2003,0.918,9.07,10.87,4.768
Odisha,Baleshwar,2004,0.076,8.09,11.578,4.788
Odisha,Baleshwar,2005,0.488,10.128,11.318,4.854
Odisha,Baleshwar,2006,0.19,9.896,12.08,4.552
Odisha,Baleshwar,2007,0.786,11.748,11.214,4.66
Odisha,Baleshwar,2008,0.704,9.382,11.286,4.722
Odisha,Baleshwar,2009,0.368,7.89,11.858,5.604
Odisha,Baleshwar,2010,0.518,7.114,11.6,5.206
Odisha,Baleshwar,2011,0.358,8.602,12.014,4.856
Odisha,Baleshwar,2012,1.136,6.002,12.098,5.862
Odisha,Baleshwar,2013,0.09,12.26,12.06,4.718
Odisha,Baleshwar,2014,0.828,9.504,11.566,5.0
Odisha,Baleshwar,2015,0.798,9.02,11.212,5.31
Odisha,Baleshwar,2016,1.042,9.266,11.0,4.978
Odisha,Baleshwar,2017,1.162,10.526,10.922,4.85
Odisha,Bargarh,1984,0.249,8.292,15.457,7.564
Odisha,Bargarh,1985,0.49,6.785,15.731,7.991
Odisha,Bargarh,1986,0.974,7.579,14.215,7.829
Odisha,Bargarh,1987,0.51,4.859,15.886,8.565000000000001
Odisha,Bargarh,1988,0.363,6.055,16.509,7.786
Odisha,Bargarh,1989,0.08,7.2059999999999995,17.13,7.4830000000000005
Odisha,Bargarh,1990,0.537,8.081,14.530000000000001,6.865
Odisha,Bargarh,1991,0.398,7.475,14.482,7.386
Odisha,Bargarh,1992,0.19,6.682,16.186,8.152
Odisha,Bargarh,1993,0.121,8.652000000000001,16.215,7.285
Odisha,Bargarh,1994,0.228,12.100999999999999,15.36,6.5969999999999995
Odisha,Bargarh,1995,1.077,7.862,13.893,7.2829999999999995
Odisha,Bargarh,1996,0.331,7.673,15.289000000000001,7.511
Odisha,Bargarh,1997,1.017,7.670999999999999,14.501,7.329
Odisha,Bargarh,1998,1.065,6.817,13.382000000000001,6.9350000000000005
Odisha,Bargarh,1999,0.021,7.82,15.870000000000001,7.085
Odisha,Bargarh,2000,0.21100000000000002,4.717,17.249000000000002,8.273
Odisha,Bargarh,2001,0.301,8.298,15.603,6.589
Odisha,Bargarh,2002,0.371,4.899,16.137,8.18
Odisha,Bargarh,2003,0.571,10.254000000000001,14.783999999999999,6.732
Odisha,Bargarh,2004,0.358,8.43,14.386,7.0329999999999995
Odisha,Bargarh,2005,0.552,8.894,14.626999999999999,7.089
Odisha,Bargarh,2006,0.365,7.0280000000000005,14.693999999999999,7.461
Odisha,Bargarh,2007,0.426,8.139,14.915,7.0489999999999995
Odisha,Bargarh,2008,0.458,9.921,14.158000000000001,6.904999999999999
Odisha,Bargarh,2009,0.261,7.3629999999999995,14.995,7.993
Odisha,Bargarh,2010,0.521,6.704000000000001,14.643,7.503
Odisha,Bargarh,2011,0.163,8.628,15.263,7.2059999999999995
Odisha,Bargarh,2012,0.643,9.946,14.797,7.393000000000001
Odisha,Bargarh,2013,0.16999999999999998,9.215,14.397,6.612
Odisha,Bargarh,2014,0.485,7.88,13.838000000000001,7.776999999999999
Odisha,Bargarh,2015,0.359,8.253,14.152999999999999,7.384
Odisha,Bargarh,2016,0.134,7.109,14.757000000000001,7.634
Odisha,Bargarh,2017,0.172,7.764,15.215,7.0120000000000005
Odisha,Bauda,1984,0.192,9.214,14.45,7.286
Odisha,Bauda,1985,0.528,7.52,14.39,7.626
Odisha,Bauda,1986,1.07,7.98,13.288,7.428
Odisha,Bauda,1987,0.584,4.818,14.776,8.292
Odisha,Bauda,1988,0.284,6.638,15.142,7.57
Odisha,Bauda,1989,0.098,7.236,15.888,7.166
Odisha,Bauda,1990,1.034,8.444,13.456,6.502
Odisha,Bauda,1991,0.478,7.84,13.24,6.956
Odisha,Bauda,1992,0.294,7.346,14.494,7.606
Odisha,Bauda,1993,0.11,8.874,15.062,7.05
Odisha,Bauda,1994,0.222,11.106,14.072,6.292
Odisha,Bauda,1995,1.226,7.702,12.834,6.868
Odisha,Bauda,1996,0.396,7.066,13.828,7.284
Odisha,Bauda,1997,1.02,7.626,13.616,7.246
Odisha,Bauda,1998,1.058,7.572,12.434,6.722
Odisha,Bauda,1999,0.02,7.774,14.196,6.722
Odisha,Bauda,2000,0.25,5.436,15.914,7.628
Odisha,Bauda,2001,0.502,9.092,14.21,6.226
Odisha,Bauda,2002,0.406,5.708,14.41,7.588
Odisha,Bauda,2003,0.628,10.502,13.666,6.508
Odisha,Bauda,2004,0.3,8.116,13.014,6.634
Odisha,Bauda,2005,0.512,9.172,13.404,6.84
Odisha,Bauda,2006,0.392,8.276,13.202,6.896
Odisha,Bauda,2007,0.442,8.432,13.682,6.686
Odisha,Bauda,2008,0.634,10.036,13.052,6.546
Odisha,Bauda,2009,0.23,7.474,13.844,7.466
Odisha,Bauda,2010,0.674,7.816,13.4,7.146
Odisha,Bauda,2011,0.244,8.224,13.93,7.076
Odisha,Bauda,2012,0.758,9.53,13.8,7.016
Odisha,Bauda,2013,0.146,9.038,13.252,6.604
Odisha,Bauda,2014,0.43,8.306,12.69,7.406
