Dist_Code,Year,State_Code,State_Name,Dist_Name,RICE_AREA__1000_ha_,RICE_YIELD__Kg_per_ha_,WHEAT_AREA__1000_ha_,WHEAT_YIELD__Kg_per_ha_,GROUNDNUT_AREA__1000_ha_,GROUNDNUT_YIELD__Kg_per_ha_,SUGARCANE_AREA__1000_ha_,SUGARCANE_YIELD__Kg_per_ha_,COTTON_AREA__1000_ha_,COTTON_YIELD__Kg_per_ha_,RICE_IRRIGATED_AREA__1000_ha_,WHEAT_IRRIGATED_AREA__1000_ha_,GROUNDNUT_IRRIGATED_AREA__1000_ha_,SUGARCANE_IRRIGATED_AREA__1000_ha_,COTTON_IRRIGATED_AREA__1000_ha_,TOTAL_KHARIF_FERT_CONSUMPTION__tons_perha,TOTAL_RABI_CONSUMPTION__tons_perha,Prec_Rabiavg,Prec_Kharifavg,Temp_Rabiavg,Temp_Kharifavg
11,1993,6,Madhya Pradesh,Seoni / Shivani,98.4,1373.98,82,874.39,2.1,1095.24,0.17,3529.41,0,0,19.33,34.25,0,0.44,0,4228,1255,,,,
11,1994,6,Madhya Pradesh,Seoni / Shivani,100.2,1398.2,94.8,888.19,2.1,1047.62,0.2,3500,0,0,19.43,36.3,0,0.49,0,2985,1307,,,,
11,1995,6,Madhya Pradesh,Seoni / Shivani,100.7,873.88,83.7,863.8,2.4,1375,0.4,3500,0,0,20.31,35.06,0,0.58,0,2985,1307,,,,
11,1996,6,Madhya Pradesh,Seoni / Shivani,99.7,1041.12,87.9,873.72,3.1,1290.32,0.5,3000,0.1,200,20.44,38.74,0,0.7,0.01,2985,1307,,,,
11,1997,6,Madhya Pradesh,Seoni / Shivani,102.8,893,91.2,441.89,3.3,1333.33,0.54,3333.33,0,0,21.14,27.9,0,0.71,0,3936,3071,,,,
11,1998,6,Madhya Pradesh,Seoni / Shivani,105,1196.19,94.5,755.56,3.3,1484.85,0.5,3400,0,0,21.61,39.28,0,0.95,0,-1,-1,,,,
11,1999,6,Madhya Pradesh,Seoni / Shivani,107.6,1378.25,104.6,908.22,4.5,1311.11,0.8,3375,0,0,22.44,44.34,0,1.19,0,-1,-1,,,,
11,2000,6,Madhya Pradesh,Seoni / Shivani,111.1,395.14,85.5,609.36,4.6,673.91,1,2200,0,0,24.23,40.78,0,1.3,0,4229,2270,,,,
11,2001,6,Madhya Pradesh,Seoni / Shivani,116,968.97,95.7,868.34,5.8,1344.83,1,3300,0,0,23.99,45.73,0,1.37,0,3977,2820,,,,
11,2002,6,Madhya Pradesh,Seoni / Shivani,116.9,686.06,96.5,816.58,6.1,1081.97,0.7,2857.14,0,0,25.15,48.91,0,1.43,0,4667,3830,,,,
11,2003,6,Madhya Pradesh,Seoni / Shivani,120.6,1456.88,98.7,943.26,6.1,1360.66,0.8,3000,0,0,23.22,52.21,0.01,1.57,0,4831,4343,,,,
11,2004,6,Madhya Pradesh,Seoni / Shivani,113.9,738.37,93,835.48,5.46,1338.83,1.33,1218.05,0,0,23.09,50.81,0.01,1.33,0,5011,4287,,,,
11,2005,6,Madhya Pradesh,Seoni / Shivani,118.32,1216.62,103.03,884.69,5.18,1108.11,1.36,2345.59,0,0,25.98,59.73,0.05,1.36,0,5129,5887,,,,
11,2006,6,Madhya Pradesh,Seoni / Shivani,119.39,1137.53,104.72,967.44,4.88,1040.98,1.61,1913.04,0,0,26.2,62.58,0.07,1.61,0,6074,6136,,,,
11,2007,6,Madhya Pradesh,Seoni / Shivani,119,820.25,110.5,845.25,4.6,1086.96,1.2,3000,0,0,26.83,72.25,0.04,1.86,0,7884,7878,,,,
11,2008,6,Madhya Pradesh,Seoni / Shivani,115.6,669.72,103.1,873.91,4.5,1066.67,1.2,3000,0,0,26.86,64.2,0.07,1.66,0,8339,7206,,,,
11,2009,6,Madhya Pradesh,Seoni / Shivani,116.8,1047.95,108.8,831.8,4.4,1068.18,1,3100,0,0,27.32,68.36,0.06,1.4,0,9958,10685,,,,
11,2010,6,Madhya Pradesh,Seoni / Shivani,116.3,1323.3,111.7,914.06,4.3,1325.58,1.1,3090.91,0,0,27.22,76.01,0.07,1.47,0,12029,11629,,,,
11,2011,6,Madhya Pradesh,Seoni / Shivani,121.2,1455.45,115.6,1102.94,5.1,1254.9,0.9,2666.67,0,0,29.69,83.84,0.06,1.4,0,13264,12080,,,,
11,2012,6,Madhya Pradesh,Seoni / Shivani,136.55,2057.93,132.11,2832.94,4.79,1273.49,0.77,3064.94,0,0,35.73,96.74,0.23,1.23,0,15822,14224,,,,
11,2013,6,Madhya Pradesh,Seoni / Shivani,150.24,2935.24,153.28,2257.57,4.52,980.09,0.63,5000,0,0,44.59,115.09,0.15,1.08,0,17145,13000,,,,
11,2014,6,Madhya Pradesh,Seoni / Shivani,139,1434.03,99,2888.89,5,1600,1,5000,0,0,50.41,124.48,0.33,1.11,0,19048,14542,,,,
11,2015,6,Madhya Pradesh,Seoni / Shivani,169,1412.25,115,2408.7,6,833.33,0,0,1,0,44.69,118.6,0.16,0.9,0,22639,17858,,,,
11,2016,6,Madhya Pradesh,Seoni / Shivani,182,2472.53,151,2947.02,6,1166.67,0,0,0,0,46.02,126.76,0.19,0.92,0,27348,19680,,,,
11,2017,6,Madhya Pradesh,Seoni / Shivani,133.13,2403.52,200.72,2610,5.22,915.71,0,0,0,0,39.02,143.98,0.02,0.88,0,42362,21225,,,,
12,1984,6,Madhya Pradesh,Mandla,138.9,413.25,58.7,758.09,0,0,1.2,3166.67,0,0,2.9,5.3,0,1.8,0,,,0.481,7.096,16.962,8.359
12,1985,6,Madhya Pradesh,Mandla,146.1,662.56,84.5,534.91,0,0,1,3200,0,0,2.7,5.2,0,1.9,0,,,0.43,8.341,16.617,8.399
12,1986,6,Madhya Pradesh,Mandla,145,406.9,82,768.29,0,0,1,3300,0,0,3.8,6.4,0,2.1,0,,,1.343,6.813,15.955,8.87
12,1987,6,Madhya Pradesh,Mandla,147,659.86,99,818.18,0,0,1.8,3277.78,0,0,2.9,4.7,0,2.5,0,,,0.582,6.88,15.945,9.028
12,1988,6,Madhya Pradesh,Mandla,150.6,693.89,76.9,535.76,0,0,1.4,3214.29,0,0,2.9,4.9,0,2.8,0,,,0.189,5.321,17.584,8.697
12,1989,6,Madhya Pradesh,Mandla,149.4,676.71,67.8,825.96,0,0,1.4,3285.71,0,0,2.6,5.4,0,2.7,0,,,0.324,5.149,17.981,9.24
12,1990,6,Madhya Pradesh,Mandla,156.5,786.58,85,749.41,0.1,1000,1.36,3382.35,0,0,1.21,5.66,-1,1.94,-1,1435,652,0.35,9.562,15.909,7.201
12,1991,6,Madhya Pradesh,Mandla,155.3,561.49,64.7,519.32,0.1,0,1.61,2981.37,0,0,3.11,7.21,-1,2.31,-1,2349,659,0.059,6.906,17.394,8.957
12,1992,6,Madhya Pradesh,Mandla,158.5,585.49,66.1,583.96,0,0,1.74,2931.03,0,0,3.5,7.86,-1,2.38,-1,2349,659,0.09,6.835,17.545,9.325
12,1993,6,Madhya Pradesh,Mandla,162.7,792.87,78.9,925.22,0,0,1.68,3095.24,0,0,3.13,8.54,-1,2.33,-1,2535,366,0.314,8.655,16.638,8.019
12,1994,6,Madhya Pradesh,Mandla,164.8,851.33,83.9,899.88,0,0,1.7,2705.88,0,0,2.03,8.7,-1,2.56,-1,2129,707,0.171,11.431,17.261,7.718
12,1995,6,Madhya Pradesh,Mandla,167.5,707.46,84.4,700.24,0,0,2.9,2862.07,0,0,1.56,8.44,-1,2.33,-1,2129,707,1.052,6.687,16.164,8.38
12,1996,6,Madhya Pradesh,Mandla,167.4,817.2,84.6,749.41,0,0,3.3,2909.09,0,0,1.58,8.42,-1,1.33,-1,2129,707,0.71,5.3,17.056,8.556
12,1997,6,Madhya Pradesh,Mandla,173.8,612.77,76.9,352.41,0,0,1.83,2950.82,0,0,0.91,4.92,-1,1.81,-1,3080,733,1.286,7.661,14.831,7.942
12,1998,6,Madhya Pradesh,Mandla,173.9,708.45,124.13,515.59,0,0,2.8,3071.43,0,0,2.25,9.75,0,1.95,0,-1,-1,0.911,5.567,14.876,7.993
12,1999,6,Madhya Pradesh,Mandla,179.1,929.65,86.9,708.86,0,0,1,2100,0,0,2.62,10.07,0,2.42,0,-1,-1,0.276,9.051,16.726,7.893
12,2000,6,Madhya Pradesh,Mandla,175.2,360.73,56.1,390.37,0,0,1.4,2357.14,0,0,4.62,7.89,0,2.11,0,3326,649,0.071,5.32,18.562,8.993
12,2001,6,Madhya Pradesh,Mandla,186,765.59,67.9,733.43,0,0,0.7,2000,0,0,4.91,9.37,0,2.02,0,3494,1113,0.126,8.648,17.493,7.488
12,2002,6,Madhya Pradesh,Mandla,184.2,529.86,62.1,637.68,0,0,1.4,2214.29,0,0,5.72,8.89,0,2.33,0,3423,1103,0.396,6.448,16.989,9.46
12,2003,6,Madhya Pradesh,Mandla,189.9,776.2,65,749.23,0,0,1,2200,0,0,5.15,9.28,0,2.2,0,3851,1651,0.56,10.146,15.745,7.335
12,2004,6,Madhya Pradesh,Mandla,192.38,697.16,62.8,806.53,0.03,1000,2.29,1253.28,0,0,7.13,8.93,0,2.29,0,4347,1274,0.475,7.08,16.885,8.207
12,2005,6,Madhya Pradesh,Mandla,193.13,736.14,62.66,715.77,0.03,666.67,2.52,992.06,0,0,6.65,10.01,0,2.51,0,3942,1255,0.723,10.151,16.217,8.106
12,2006,6,Madhya Pradesh,Mandla,192.71,672.93,63.47,693.56,0.02,500,2.84,1235.92,0,0,6.98,10.29,0,2.84,0,4015,1957,0.507,6.01,16.333,8.292
12,2007,6,Madhya Pradesh,Mandla,193.3,482.46,58.8,683.67,0,0,1.4,2500,0,0,6.58,10.6,0,2.77,0,4876,2152,0.616,7.103,16.261,8.143
12,2008,6,Madhya Pradesh,Mandla,194.1,465.48,60,766.67,0,0,1.4,2357.14,0,0,6.75,11.15,0,2.61,0,5857,2647,0.241,7.802,16.769,7.724
12,2009,6,Madhya Pradesh,Mandla,180.1,589.67,61.5,684.55,0,0,1.2,2500,0,0,6.49,10.65,0,2.5,0,5927,3118,0.77,6.96,15.773,9.188
12,2010,6,Madhya Pradesh,Mandla,191.1,824.18,45.2,723.45,0,0,1.3,2461.54,0,0,6.22,10.68,0,1.48,0,6770,3925,0.332,8.634,15.466,8.205
12,2011,6,Madhya Pradesh,Mandla,198.7,1015.6,68,754.41,0,0,1.5,1733.33,0,0,7.79,17.41,0,3.08,0,7284,4024,0.186,9.581,17.09,7.597
12,2012,6,Madhya Pradesh,Mandla,210.44,1010.69,71.01,1624,0.01,3000,2.88,2409.72,0,0,10.83,20.62,0,3.13,0,6373,4734,0.489,8.494,16.774,8.118
12,2013,6,Madhya Pradesh,Mandla,212.68,1138.56,74.83,1697.45,0.02,1000,0.25,4120,0,0,14.63,23.94,0,3.19,0,8086,4546,0.476,12.164,15.585,6.993
12,2014,6,Madhya Pradesh,Mandla,209,1311,143,1384.62,0,0,1,5000,0,0,18.51,26.88,0,3.12,0,9844,6671,0.858,6.779,15.15,8.644
12,2015,6,Madhya Pradesh,Mandla,215,1699.21,90,1922.22,0,0,2,5000,0,0,18.81,27.53,0,2.92,0,10460,5143,0.912,6.085,15.821,8.359
12,2016,6,Madhya Pradesh,Mandla,227,1941.23,98,2755.1,0,0,0,0,0,0,20.02,28.97,0,3.02,0,11371,5024,0.334,7.695,16.599,7.852
12,2017,6,Madhya Pradesh,Mandla,215.1,3205.25,90,2533.33,0,0,2.81,358.01,0,0,23.61,30.11,0,2.81,0,11186,4330,0.097,5.885,17.067,8.309
13,1984,6,Madhya Pradesh,Sagar,14.9,516.78,266.6,730.31,6.3,571.43,0.3,1333.33,0,0,0.6,29.8,0,0.3,0,,,0.369,6.345,17.465,9.173
13,1985,6,Madhya Pradesh,Sagar,15.3,856.21,267.5,920.75,6.6,681.82,0.1,4000,0,0,0.2,34.2,0,0.2,0,,,0.117,7.775,16.949,9.231
13,1986,6,Madhya Pradesh,Sagar,15,466.67,233,703.86,6,500,0.2,2500,0,0,0.5,32.1,0,0.2,0,,,0.706,6.994,17.155,9.862
13,1987,6,Madhya Pradesh,Sagar,15,666.67,247,1000,6,833.33,0.1,4000,0,0,0.3,40.9,0,0.2,0,,,0.465,6.287,17.133,10.349
13,1988,6,Madhya Pradesh,Sagar,15,613.33,251.1,628.04,7.9,886.08,0.1,2000,0,0,0.2,41.8,0,0.2,0,,,0.081,5.609,18.083,9.173
13,1989,6,Madhya Pradesh,Sagar,13,553.85,249,794.78,8,712.5,0.2,2000,0,0,0.2,42.7,0,0.2,0,,,0.312,4.883,18.522,10.329
13,1990,6,Madhya Pradesh,Sagar,11.7,820.51,240.6,995.43,6.1,688.52,0.09,2222.22,0,0,0.18,52.79,-1,0.24,0,4106,11576,0.197,9.461,16.491,7.77
13,1991,6,Madhya Pradesh,Sagar,11.5,626.09,238.1,808.48,3.9,743.59,0.14,2857.14,0,0,0.16,58.62,0,0.2,0,4242,11605,0.08,6.363,17.633,9.861
13,1992,6,Madhya Pradesh,Sagar,10.9,587.16,238,904.62,2,1000,0.12,2500,0,0,0.09,69.11,0,0.21,0,4242,11605,0.035,5.641,17.337,9.809
13,1993,6,Madhya Pradesh,Sagar,10.5,647.62,240.9,1080.12,1.7,882.35,0.1,2000,0,0,0.01,81.24,0,0.18,0,3941,7577,0.148,7.445,17.024,8.99
13,1994,6,Madhya Pradesh,Sagar,9.1,615.38,229.4,1069.31,1.1,545.45,0.1,3000,0,0,0.03,81.8,0,0.18,0,1716,10423,0.232,8.829,17.651,8.429
13,1995,6,Madhya Pradesh,Sagar,9.2,445.65,217.6,1154.87,1,900,0.1,3000,0,0,0.03,87.11,0,0.22,0,1716,10423,0.736,6.259,16.464,9.134
13,1996,6,Madhya Pradesh,Sagar,8.3,722.89,256.2,1171.35,0.9,777.78,0.2,2000,0,0,0.03,94.58,0,0.22,0,1716,10423,0.4,8.464,16.778,8.73
13,1997,6,Madhya Pradesh,Sagar,8.7,655.17,232.8,1035.65,0.9,777.78,0.11,2727.27,0,0,0,98.75,0,0.22,0,5131,13039,1.12,7.24,15.12,8.584
13,1998,6,Madhya Pradesh,Sagar,8.6,616.28,262.1,1251.81,1.2,750,0.1,4000,0,0,0.01,115.65,0,0.21,0,-1,-1,0.311,6.004,15.805,8.205
13,1999,6,Madhya Pradesh,Sagar,8.7,712.64,228.6,1158.79,1.7,823.53,0.1,4000,0,0,0.01,107.94,0,0.26,0,-1,-1,0.24,6.924,17.233,8.735
13,2000,6,Madhya Pradesh,Sagar,9.8,540.82,200.6,773.68,1.8,944.44,0.1,3000,0,0,0.01,94.41,0,0.33,0,8258,12775,0.023,4.691,18.827,10.306
13,2001,6,Madhya Pradesh,Sagar,9.6,520.83,190,1082.63,1.8,833.33,0.2,3000,0,0,0,99.75,0,0.34,0,4679,16001,0.049,6.39,18.19,8.67
13,2002,6,Madhya Pradesh,Sagar,9.4,361.7,140.7,818.05,2,350,0.2,3000,0,0,0,76.49,0,0.36,0,3963,14195,0.266,5.508,17.655,10.573
13,2003,6,Madhya Pradesh,Sagar,9.7,618.56,161.8,1135.35,1.8,888.89,0.3,2333.33,0,0,0.01,91.82,0,0.37,0,2683,16503,0.373,7.866,16.607,7.926
13,2004,6,Madhya Pradesh,Sagar,9.5,569.47,163.78,1056.84,1.67,1000,0.4,1425,0,0,0,101.53,0,0.39,0,5647,17166,0.306,5.848,17.421,9.053
13,2005,6,Madhya Pradesh,Sagar,8.6,529.07,163.78,1066.37,1.35,837.04,0.72,1513.89,0,0,0,107.88,0,0.71,0,2371,14623,0.297,7.839,16.878,8.678
13,2006,6,Madhya Pradesh,Sagar,8.37,513.74,163.7,1054.25,1.4,721.43,0.85,1176.47,0,0,0,109.37,0,0.85,0,7314,15430,0.531,8.924,16.384,8.618
13,2007,6,Madhya Pradesh,Sagar,6.6,360.61,139.6,944.13,1.1,818.18,0.3,2666.67,0,0,0,101.73,0,0.81,0,7909,13718,0.366,6.525,16.745,8.87
13,2008,6,Madhya Pradesh,Sagar,6.4,350,150.1,1253.83,1.3,846.15,0.3,2333.33,0,0,0,112.99,0.02,0.56,0,12536,15928,0.132,6.52,16.992,8.044
13,2009,6,Madhya Pradesh,Sagar,6,616.67,173,1413.29,1.1,818.18,0.3,2333.33,0,0,0,130.16,0,0.53,0,9270,20234,0.772,6.15,16.035,9.554
13,2010,6,Madhya Pradesh,Sagar,6,750,172.5,1081.16,1,1500,0.3,3000,0,0,0,133.51,0,0.43,0,13776,21090,0.643,6.105,15.561,8.655
13,2011,6,Madhya Pradesh,Sagar,3.4,794.12,199.8,1476.98,0.8,1125,0.7,1714.29,0,0,0,155.7,0,0.57,0,13362,19601,0.068,10.29,17.29,7.713
13,2012,6,Madhya Pradesh,Sagar,5.26,633.08,213.45,2106.82,1.06,1103.77,0.5,3120,0,0,0,175.57,0,0.5,0,17399,20105,0.081,7.168,17.515,8.786
13,2013,6,Madhya Pradesh,Sagar,4.78,437.24,228.79,1859.13,1.48,587.84,0.2,3200,0,0,0,193.31,0,0.48,0,12076,21655,0.529,10.527,16.537,7.323
13,2014,6,Madhya Pradesh,Sagar,5,1066,185,2129.73,1,2000,1,4000,0,0,0,245.02,0,0.47,0,9481,19974,0.945,5.785,15.889,9.159
13,2015,6,Madhya Pradesh,Sagar,7,285.71,158,2189.87,2,500,0,0,0,0,0,211.96,0,0.47,0,14474,21479,0.779,6.842,16.019,8.918
13,2016,6,Madhya Pradesh,Sagar,6,1000,202,2757.43,1,1000,0.3,4666.67,0,0,0,218.84,0,0.42,0,8682,26212,0.187,9.322,17.256,7.989
13,2017,6,Madhya Pradesh,Sagar,5.06,1124.51,278,3212.99,0.47,936.17,0.49,479.59,0,0,0,230.22,0,0.29,0,10415,28000,0.093,5.221,17.267,9.279
14,1984,6,Madhya Pradesh,Damoh,51.1,477.5,97.6,713.11,1,500,0.1,2000,0,0,2.8,14.6,0,0.1,0,,,0.412,6.243,17.319,9.028
14,1985,6,Madhya Pradesh,Damoh,51.4,933.85,99.9,791.79,0.7,714.29,0.1,2000,0,0,2.9,15.7,0,0.1,0,,,0.224,7.823,16.918,9.091
14,1986,6,Madhya Pradesh,Damoh,52,538.46,82,878.05,1,1000,0.1,2000,0,0,3.4,15.5,0,0.1,0,,,0.974,6.428,17.011,9.695
14,1987,6,Madhya Pradesh,Damoh,52,788.46,95,947.37,1,1000,0.1,2000,0,0,3.7,19.3,0,0.1,0,,,0.472,6.551,16.711,10.091
14,1988,6,Madhya Pradesh,Damoh,52.5,575.24,94.4,752.12,1.3,846.15,0.1,2000,0,0,4,20.2,0,0.1,0,,,0.098,4.89,18.096,9.347
14,1989,6,Madhya Pradesh,Damoh,53.3,609.76,90,887.78,2.2,772.73,0.1,1000,0,0,3.9,22.3,0,0.1,0,,,0.291,4.045,18.521,10.557
14,1990,6,Madhya Pradesh,Damoh,53.8,806.69,94,1017.02,2.2,681.82,0.04,2500,0,0,3.66,26.95,-1,0.07,0,925,3521,0.269,9.369,16.501,7.697
14,1991,6,Madhya Pradesh,Damoh,53.2,449.25,87.1,943.74,1.6,750,0.05,2000,0,0,3.98,30.65,0,0.07,0,1545,3730,0.058,6.279,17.669,9.797
14,1992,6,Madhya Pradesh,Damoh,53.6,692.16,90.4,1194.69,1.4,928.57,0.04,2500,0,0,4.14,36.87,0,0.08,0,1545,3730,0.066,6.15,17.297,9.772
14,1993,6,Madhya Pradesh,Damoh,53.2,751.88,94.3,1454.93,0.8,875,0.03,3333.33,0,0,4.03,45.44,0,0.07,0,1357,4012,0.219,7.907,16.871,8.842
14,1994,6,Madhya Pradesh,Damoh,53.2,761.28,87.3,1484.54,0.6,666.67,0,0,0,0,4.17,44.86,0,0.08,0,1030,3250,0.175,9.981,17.708,8.534
14,1995,6,Madhya Pradesh,Damoh,53.2,526.32,88,1405.68,0.5,1000,0,0,0,0,3.41,49.49,0,0.08,0,1030,3250,0.818,6.142,16.447,8.999
14,1996,6,Madhya Pradesh,Damoh,52.5,668.57,98.8,1284.41,0.4,1000,0.1,3000,0,0,3.11,54.34,0,0.08,0,1030,3250,0.597,6.466,16.811,8.816
14,1997,6,Madhya Pradesh,Damoh,52.6,659.7,100.9,1305.25,0.4,750,0.06,3333.33,0,0,2.66,53.79,0,0.08,0,2491,6383,1.206,7.07,15.126,8.51
14,1998,6,Madhya Pradesh,Damoh,53.1,689.27,96.1,1362.12,0.4,1000,0.1,2000,0,0,2.71,54.18,0,0.08,0,-1,-1,0.419,5.447,15.76,8.269
14,1999,6,Madhya Pradesh,Damoh,53.3,834.9,99.8,1477.96,1.3,923.08,0.1,2000,0,0,2.59,56.2,0,0.08,0,-1,-1,0.285,8.065,17.131,8.558
14,2000,6,Madhya Pradesh,Damoh,54,425.93,86.1,1036,1.3,1000,0,0,0,0,2.5,51.8,0,0.12,0,2470,4699,0.027,4.739,18.869,10.117
14,2001,6,Madhya Pradesh,Damoh,55.1,624.32,79.8,1418.55,1.2,1000,0.1,1000,0,0,2.67,49.32,0,0.11,0,1631,6631,0.076,7.301,18.12,8.464
14,2002,6,Madhya Pradesh,Damoh,51.9,290.94,57.9,1331.61,0.9,555.56,0,0,0,0,2.58,36.5,0,0.09,0,1473,7997,0.345,6.039,17.424,10.341
14,2003,6,Madhya Pradesh,Damoh,52.6,779.47,65.3,1479.33,0.8,875,0,0,0,0,2.25,41.62,0,0.1,0,1169,8327,0.446,9.14,16.503,7.829
14,2004,6,Madhya Pradesh,Damoh,53.23,686.64,67.62,1447.06,0.53,1094.34,0.11,1000,0,0,2.73,44.36,0,0.1,0,2392,8258,0.366,6.378,17.196,8.783
14,2005,6,Madhya Pradesh,Damoh,53.3,645.4,68.96,1491.3,0.43,1116.28,0.11,1363.64,0,0,2.88,46.01,0,0.11,0,1439,6176,0.458,9.155,16.692,8.475
14,2006,6,Madhya Pradesh,Damoh,53.26,540.37,69.62,1269.89,0.3,766.67,0.12,1333.33,0,0,3.52,48.23,0,0.12,0,4629,6209,0.464,6.71,16.438,8.662
14,2007,6,Madhya Pradesh,Damoh,53.9,380.89,63.1,1581.62,0.3,666.67,0.1,1000,0,0,2.64,44.42,0,0.11,0,3328,6431,0.567,6.036,16.726,8.92
14,2008,6,Madhya Pradesh,Damoh,56.3,508.7,67,1967.16,0.3,1000,0,0,0,0,2.78,48.37,0,0.12,0,6719,7546,0.132,7.016,16.955,8.033
14,2009,6,Madhya Pradesh,Damoh,55.6,674.46,72.1,1890.43,0.3,1000,0.1,2000,0,0,2.32,54.19,0,0.12,0,5427,9214,0.762,6.52,16.046,9.578
14,2010,6,Madhya Pradesh,Damoh,50.2,1033.86,71.8,2387.19,0.2,1500,0.1,2000,0,0,2.95,56.6,0,0.1,0,6828,9999,0.418,7.488,15.593,8.608
14,2011,6,Madhya Pradesh,Damoh,55.8,1066.31,79.9,2465.58,0.3,1333.33,0.1,2000,0,0,3.51,76.11,0,0.1,0,7673,9975,0.122,9.648,17.211,7.75
14,2012,6,Madhya Pradesh,Damoh,56.3,993.43,82.43,2037.73,0.18,1388.89,0.06,3166.67,0,0,3.67,71.09,0,0.1,0,12258,11362,0.151,7.648,17.239,8.726
14,2013,6,Madhya Pradesh,Damoh,55.63,1120.08,88.62,1854.43,0.09,777.78,0.04,4000,0,0,3.92,76.16,0,0.09,0,6146,10144,0.57,11.223,16.222,7.274
14,2014,6,Madhya Pradesh,Damoh,66,1070.76,93,2161.29,1,1000,1,4000,0,0,4.15,111.67,0,0.1,0,5113,10722,0.923,5.745,15.798,9.309
14,2015,6,Madhya Pradesh,Damoh,73,1132.47,80,2012.5,1,1000,1,3000,0,0,3.14,43.28,0,0.23,0,7782,10886,1.006,5.786,15.825,8.972
14,2016,6,Madhya Pradesh,Damoh,80,1875,95,3505.26,2,1500,4,450,0,0,3.73,82.14,0,0.24,0,6693,10308,0.273,9.208,17.206,8.048
14,2017,6,Madhya Pradesh,Damoh,75.73,1666.71,81.6,3500,1.65,1448.48,0.6,250,0,0,3.77,98.79,0,0.04,0,8449,11833,0.096,5.151,17.297,9.172
15,1984,6,Madhya Pradesh,Tikamgarh,28.7,466.9,85.3,1558.03,1.2,833.33,0.8,5000,0,0,0.2,79.9,1.9,1.3,0,,,0.264,4.872,16.86,9.596
15,1985,6,Madhya Pradesh,Tikamgarh,30.6,764.71,89,2869.66,3.1,935.48,0.7,5000,0,0,0,86.3,1.8,1.2,0,,,0.07,6.558,16.308,9.144
15,1986,6,Madhya Pradesh,Tikamgarh,32,468.75,80,2025,3,666.67,1.2,4583.33,0,0,0.3,74.1,2.4,1.4,0,,,0.37,4.444,16.14,10.346
15,1987,6,Madhya Pradesh,Tikamgarh,29,689.66,84,1928.57,4,1000,1.4,4928.57,0,0,0.3,80.5,2.2,1.3,0,,,0.318,4.124,16.712,11.362
15,1988,6,Madhya Pradesh,Tikamgarh,31.6,908.23,85.9,1987.19,4.5,1577.78,1.3,4615.38,0,0,0.3,80.4,3,1.1,0,,,0.086,3.656,17.27,10.064
15,1989,6,Madhya Pradesh,Tikamgarh,30,476.67,63.5,1190.55,5,1020,0.9,5666.67,0,0,0.1,58.4,2.6,0.8,0,,,0.152,3.278,17.526,10.92
15,1990,6,Madhya Pradesh,Tikamgarh,27.4,930.66,97.7,2415.56,5.7,1122.81,0.36,5555.56,0,0,0.05,92.27,-1,0.64,0,1907,15595,0.216,6.67,15.584,8.098
15,1991,6,Madhya Pradesh,Tikamgarh,26,742.31,100.6,2235.59,6.3,1111.11,0.43,5348.84,0,0,0.05,96.05,3.26,0.76,0,982,15608,0.144,4.236,16.742,10.274
15,1992,6,Madhya Pradesh,Tikamgarh,25.3,932.81,108.2,2025.88,7.4,1567.57,0.54,6111.11,0,0,0.01,103.99,4.01,0.66,0,982,15608,0.048,4.772,16.062,9.788
15,1993,6,Madhya Pradesh,Tikamgarh,23.4,811.97,115.3,2241.11,9.2,1402.17,0.49,5918.37,0,0,0.01,111.9,4.58,0.66,0,1615,12654,0.13,4.646,16.654,9.972
15,1994,6,Madhya Pradesh,Tikamgarh,23,856.52,111.8,2158.32,10.3,1106.8,0.4,6500,0,0,0.08,108.72,6.5,0.65,0,771,13611,0.136,5.202,16.876,9.302
15,1995,6,Madhya Pradesh,Tikamgarh,21.4,411.21,110.4,1798.91,10.7,1392.52,0.5,6400,0,0,0.03,107.76,7.2,0.59,0,771,13611,0.418,6.32,15.776,9.304
15,1996,6,Madhya Pradesh,Tikamgarh,22.5,880,110.8,2001.81,11.5,1591.3,0.6,6666.67,0,0,0.08,117.56,8.03,0.64,0,771,13611,0.41,6.732,15.92,8.564
15,1997,6,Madhya Pradesh,Tikamgarh,21.8,834.86,122.7,2036.67,11.4,1675.44,0.34,6470.59,0,0,0.01,120.2,6.77,0.65,0,1188,14339,0.742,5.19,14.902,9.19
15,1998,6,Madhya Pradesh,Tikamgarh,21.2,773.58,124.64,1988.13,11.5,1704.35,0.6,6833.33,0,0,0,122.64,7.94,0.67,0,-1,-1,0.124,4.572,16.024,8.514
15,1999,6,Madhya Pradesh,Tikamgarh,20.3,975.37,128.2,2187.21,17.2,1343.02,0.4,5750,0,0,0.01,126.43,8.99,0.7,0,-1,-1,0.114,5.066,17.016,9.168
15,2000,6,Madhya Pradesh,Tikamgarh,22.7,674.01,115.9,1836.93,17.2,1720.93,0.3,5666.67,0,0,0,114.44,11.55,0.65,0,3276,17494,0.02,2.09,17.954,11.49
15,2001,6,Madhya Pradesh,Tikamgarh,23.2,689.66,118.6,1753.79,16.4,1768.29,0.4,6250,0,0,0.17,117.1,10.7,0.55,0,1554,15484,0.03,5.466,17.094,9.25
15,2002,6,Madhya Pradesh,Tikamgarh,21.5,339.53,105.1,1708.85,16.4,609.76,0.3,4666.67,0,0,0.01,104.06,13.02,0.53,0,723,14790,0.244,3.782,16.804,10.896
